identifier,hz,nObjects,nTargets,cueDuration,gapDuration,SOA,min_gapOnset,max_gapOnset,postProbeDuration,block,trial,gapOnset,probeType,error,wrongKeyFlag,RT
wz,75,8,4,60,10,96,60,180,60,2,77,71,2,0,0,942 
wz,75,8,4,60,10,0,60,180,60,2,78,61,1,1,1,-6756 
wz,75,8,4,60,10,0,60,180,60,2,79,130,2,0,0,982 
wz,75,8,4,60,10,96,60,180,60,2,80,97,2,1,0,822 
wz,75,8,4,60,10,12,60,180,60,2,81,103,1,0,0,902 
wz,75,8,4,60,10,12,60,180,60,2,82,75,2,0,0,1623 
wz,75,8,4,60,10,6,60,180,60,2,83,106,1,0,0,862 
wz,75,8,4,60,10,24,60,180,60,2,84,80,2,1,0,862 
wz,75,8,4,60,10,12,60,180,60,2,85,142,1,0,0,782 
wz,75,8,4,60,10,96,60,180,60,2,86,62,2,0,0,862 
wz,75,8,4,60,10,6,60,180,60,2,87,109,1,0,0,942 
wz,75,8,4,60,10,6,60,180,60,2,88,123,1,0,0,862 
wz,75,8,4,60,10,6,60,180,60,2,89,131,2,0,0,902 
wz,75,8,4,60,10,12,60,180,60,2,90,140,1,0,0,1022 
wz,75,8,4,60,10,0,60,180,60,2,91,176,2,0,0,1182 
wz,75,8,4,60,10,96,60,180,60,2,92,126,2,0,0,822 
wz,75,8,4,60,10,24,60,180,60,2,93,86,2,1,0,1062 
wz,75,8,4,60,10,24,60,180,60,2,94,66,1,1,0,1382 
wz,75,8,4,60,10,0,60,180,60,2,95,92,2,0,0,1382 
wz,75,8,4,60,10,6,60,180,60,2,96,80,2,1,0,1663 
wz,75,8,4,60,10,24,60,180,60,2,97,61,1,1,0,1143 
wz,75,8,4,60,10,24,60,180,60,2,98,71,1,0,0,1302 
wz,75,8,4,60,10,6,60,180,60,2,99,180,2,1,0,1222 
wz,75,8,4,60,10,12,60,180,60,2,100,122,2,0,0,1103 
wz,75,8,4,60,10,0,60,180,60,2,101,74,1,0,0,1022 
wz,75,8,4,60,10,6,60,180,60,2,102,75,2,1,0,1182 
wz,75,8,4,60,10,12,60,180,60,2,103,163,1,0,0,902 
wz,75,8,4,60,10,12,60,180,60,2,104,171,1,0,0,822 
wz,75,8,4,60,10,12,60,180,60,2,105,88,2,0,0,1223 
wz,75,8,4,60,10,96,60,180,60,2,106,131,1,0,0,942 
wz,75,8,4,60,10,6,60,180,60,2,107,72,2,0,0,1262 
wz,75,8,4,60,10,24,60,180,60,2,108,136,1,0,0,902 
wz,75,8,4,60,10,0,60,180,60,2,109,137,2,0,0,1622 
wz,75,8,4,60,10,12,60,180,60,2,110,147,1,0,0,1022 
wz,75,8,4,60,10,6,60,180,60,2,111,162,2,0,0,1302 
wz,75,8,4,60,10,12,60,180,60,2,112,170,1,0,0,862 
wz,75,8,4,60,10,12,60,180,60,2,113,70,2,0,0,1102 
wz,75,8,4,60,10,0,60,180,60,2,114,165,1,0,0,1102 
wz,75,8,4,60,10,96,60,180,60,2,115,112,2,0,0,902 
wz,75,8,4,60,10,0,60,180,60,2,116,160,1,0,0,982 
wz,75,8,4,60,10,96,60,180,60,2,117,152,2,0,0,1262 
wz,75,8,4,60,10,24,60,180,60,2,118,165,1,0,0,902 
wz,75,8,4,60,10,6,60,180,60,2,119,117,1,0,0,822 
wz,75,8,4,60,10,96,60,180,60,2,120,160,1,0,0,982 
wz,75,8,4,60,10,6,60,180,60,2,121,146,2,1,0,1062 
wz,75,8,4,60,10,24,60,180,60,2,122,113,1,1,0,1102 
wz,75,8,4,60,10,6,60,180,60,2,123,156,1,0,0,862 
wz,75,8,4,60,10,12,60,180,60,2,124,133,2,0,0,1142 
wz,75,8,4,60,10,96,60,180,60,2,125,61,1,0,0,942 
wz,75,8,4,60,10,96,60,180,60,2,126,156,1,0,0,1062 
wz,75,8,4,60,10,96,60,180,60,2,127,142,1,0,0,942 
wz,75,8,4,60,10,96,60,180,60,2,128,175,2,1,0,1022 
wz,75,8,4,60,10,0,60,180,60,2,129,104,1,0,0,1022 
wz,75,8,4,60,10,12,60,180,60,2,130,61,1,0,0,862 
wz,75,8,4,60,10,0,60,180,60,2,131,124,1,0,0,862 
wz,75,8,4,60,10,0,60,180,60,2,132,116,2,0,0,982 
wz,75,8,4,60,10,24,60,180,60,2,133,113,2,1,0,862 
wz,75,8,4,60,10,0,60,180,60,2,134,80,2,1,0,1102 
wz,75,8,4,60,10,6,60,180,60,2,135,148,2,0,0,942 
wz,75,8,4,60,10,96,60,180,60,2,136,141,1,0,0,982 
wz,75,8,4,60,10,0,60,180,60,2,137,100,1,0,0,982 
wz,75,8,4,60,10,24,60,180,60,2,138,71,1,0,0,822 
wz,75,8,4,60,10,0,60,180,60,2,139,157,2,0,0,1342 
wz,75,8,4,60,10,6,60,180,60,2,140,143,1,1,0,1183 
wz,75,8,4,60,10,0,60,180,60,2,141,142,1,0,0,942 
wz,75,8,4,60,10,6,60,180,60,2,142,143,2,0,0,1142 
wz,75,8,4,60,10,0,60,180,60,2,143,158,1,1,0,1383 
wz,75,8,4,60,10,24,60,180,60,2,144,169,2,0,0,1583 
wz,75,8,4,60,10,12,60,180,60,2,145,115,1,0,0,982 
wz,75,8,4,60,10,96,60,180,60,2,146,137,1,0,0,822 
wz,75,8,4,60,10,12,60,180,60,2,147,77,2,0,0,942 
wz,75,8,4,60,10,12,60,180,60,2,148,152,1,0,0,902 
wz,75,8,4,60,10,24,60,180,60,2,149,67,2,0,0,982 
wz,75,8,4,60,10,6,60,180,60,2,150,145,2,0,0,942 
wz,75,8,4,60,10,12,60,180,60,2,151,79,2,0,0,822 
wz,75,8,4,60,10,24,60,180,60,2,152,124,2,0,0,862 
wz,75,8,4,60,10,0,60,180,60,2,153,176,2,0,0,1423 
wz,75,8,4,60,10,24,60,180,60,2,154,176,1,0,0,1022 
wz,75,8,4,60,10,0,60,180,60,2,155,67,1,1,0,1222 
wz,75,8,4,60,10,12,60,180,60,2,156,93,2,0,0,1102 
wz,75,8,4,60,10,0,60,180,60,2,157,97,1,0,0,1062 
wz,75,8,4,60,10,96,60,180,60,2,158,63,1,1,0,862 
wz,75,8,4,60,10,12,60,180,60,2,159,125,2,0,0,942 
wz,75,8,4,60,10,24,60,180,60,2,160,175,2,0,0,902 
wz,75,8,4,60,10,12,60,180,60,2,161,138,1,1,0,982 
wz,75,8,4,60,10,12,60,180,60,2,162,142,1,0,0,822 
wz,75,8,4,60,10,12,60,180,60,2,163,100,2,1,0,982 
wz,75,8,4,60,10,24,60,180,60,2,164,92,2,1,0,1583 
wz,75,8,4,60,10,96,60,180,60,2,165,136,1,0,0,982 
wz,75,8,4,60,10,6,60,180,60,2,166,61,2,0,0,982 
wz,75,8,4,60,10,24,60,180,60,2,167,113,2,0,0,862 
wz,75,8,4,60,10,0,60,180,60,2,168,152,2,0,0,1222 
wz,75,8,4,60,10,12,60,180,60,2,169,162,1,0,0,1062 
wz,75,8,4,60,10,96,60,180,60,2,170,84,2,0,0,982 
wz,75,8,4,60,10,24,60,180,60,2,171,178,1,1,0,1262 
wz,75,8,4,60,10,0,60,180,60,2,172,83,2,0,0,1342 
wz,75,8,4,60,10,96,60,180,60,2,173,71,1,0,0,742 
wz,75,8,4,60,10,12,60,180,60,2,174,106,1,0,0,942 
wz,75,8,4,60,10,0,60,180,60,2,175,102,1,1,0,1342 
wz,75,8,4,60,10,0,60,180,60,2,176,92,2,0,0,1142 
wz,75,8,4,60,10,6,60,180,60,2,177,120,1,0,0,1142 
wz,75,8,4,60,10,0,60,180,60,2,178,180,1,0,0,1863 
wz,75,8,4,60,10,96,60,180,60,2,179,130,1,0,0,782 
wz,75,8,4,60,10,0,60,180,60,2,180,149,2,0,0,982 
wz,75,8,4,60,10,0,60,180,60,2,181,178,2,0,0,1543 
wz,75,8,4,60,10,12,60,180,60,2,182,82,2,1,0,1182 
wz,75,8,4,60,10,24,60,180,60,2,183,100,2,0,0,1182 
wz,75,8,4,60,10,96,60,180,60,2,184,156,2,0,0,943 
wz,75,8,4,60,10,24,60,180,60,2,185,69,2,0,0,1022 
wz,75,8,4,60,10,12,60,180,60,2,186,142,1,0,0,942 
wz,75,8,4,60,10,12,60,180,60,2,187,143,2,0,0,1383 
wz,75,8,4,60,10,24,60,180,60,2,188,100,2,0,0,982 
wz,75,8,4,60,10,6,60,180,60,2,189,142,1,0,0,1062 
wz,75,8,4,60,10,24,60,180,60,2,190,102,1,0,0,862 
wz,75,8,4,60,10,6,60,180,60,2,191,99,1,0,0,902 
wz,75,8,4,60,10,12,60,180,60,2,192,162,1,0,0,822 
wz,75,8,4,60,10,96,60,180,60,2,193,167,1,0,0,822 
wz,75,8,4,60,10,96,60,180,60,2,194,152,2,0,0,902 
wz,75,8,4,60,10,6,60,180,60,2,195,166,2,0,0,1022 
wz,75,8,4,60,10,0,60,180,60,2,196,124,1,0,0,1102 
wz,75,8,4,60,10,12,60,180,60,2,197,139,1,0,0,822 
wz,75,8,4,60,10,96,60,180,60,2,198,138,1,0,0,862 
wz,75,8,4,60,10,0,60,180,60,2,199,132,1,0,0,1062 
wz,75,8,4,60,10,0,60,180,60,2,200,118,2,0,0,1102 
cl,75,8,4,60,0,24,60,180,60,1,1,90,1,1,1,-1
cl,75,8,4,60,0,6,60,180,60,1,2,141,1,1,0,862
cl,75,8,4,60,0,24,60,180,60,1,3,91,1,0,0,623
cl,75,8,4,60,0,6,60,180,60,1,4,125,2,0,0,1503
cl,75,8,4,60,0,96,60,180,60,1,5,114,2,1,1,983
cl,75,8,4,60,0,12,60,180,60,2,1,67,1,0,0,903
cl,75,8,4,60,0,6,60,180,60,2,2,133,2,0,0,1063
cl,75,8,4,60,0,24,60,180,60,2,3,165,1,0,0,902
cl,75,8,4,60,0,96,60,180,60,2,4,70,1,0,0,903
cl,75,8,4,60,0,12,60,180,60,2,5,90,2,0,0,1023
cl,75,8,4,60,0,0,60,180,60,2,6,65,2,0,0,863
cl,75,8,4,60,0,12,60,180,60,2,7,116,2,0,0,863
cl,75,8,4,60,0,12,60,180,60,2,8,137,1,0,0,743
cl,75,8,4,60,0,0,60,180,60,2,9,72,2,0,0,702
cl,75,8,4,60,0,96,60,180,60,2,10,169,1,0,0,863
cl,75,8,4,60,0,0,60,180,60,2,11,117,2,0,0,783
cl,75,8,4,60,0,24,60,180,60,2,12,108,1,0,0,783
cl,75,8,4,60,0,24,60,180,60,2,13,72,1,0,0,743
cl,75,8,4,60,0,12,60,180,60,2,14,61,2,0,0,745
cl,75,8,4,60,0,12,60,180,60,2,15,88,1,0,0,623
cl,75,8,4,60,0,24,60,180,60,2,16,163,1,0,0,622
cl,75,8,4,60,0,0,60,180,60,2,17,144,2,0,0,1303
cl,75,8,4,60,0,0,60,180,60,2,18,82,1,0,0,823
cl,75,8,4,60,0,12,60,180,60,2,19,129,2,0,0,823
cl,75,8,4,60,0,24,60,180,60,2,20,117,1,0,0,823
cl,75,8,4,60,0,0,60,180,60,2,21,113,2,0,0,782
cl,75,8,4,60,0,96,60,180,60,2,22,149,2,0,0,1023
cl,75,8,4,60,0,6,60,180,60,2,23,71,2,0,0,943
cl,75,8,4,60,0,12,60,180,60,2,24,140,1,0,0,743
cl,75,8,4,60,0,6,60,180,60,2,25,83,2,0,0,863
cl,75,8,4,60,0,6,60,180,60,2,26,109,2,0,0,863
cl,75,8,4,60,0,0,60,180,60,2,27,107,2,0,0,822
cl,75,8,4,60,0,24,60,180,60,2,28,173,1,0,0,743
cl,75,8,4,60,0,0,60,180,60,2,29,147,1,1,0,662
cl,75,8,4,60,0,12,60,180,60,2,30,82,1,0,0,983
cl,75,8,4,60,0,0,60,180,60,2,31,123,1,0,0,702
cl,75,8,4,60,0,6,60,180,60,2,32,74,1,1,0,1143
cl,75,8,4,60,0,96,60,180,60,2,33,117,2,0,0,863
cl,75,8,4,60,0,12,60,180,60,2,34,104,2,0,0,823
cl,75,8,4,60,0,12,60,180,60,2,35,130,1,0,0,703
cl,75,8,4,60,0,0,60,180,60,2,36,165,2,0,0,743
cl,75,8,4,60,0,24,60,180,60,2,37,102,2,0,0,743
cl,75,8,4,60,0,0,60,180,60,2,38,83,1,1,0,1383
cl,75,8,4,60,0,24,60,180,60,2,39,134,2,0,0,902
cl,75,8,4,60,0,96,60,180,60,2,40,101,1,0,0,903
cl,75,8,4,60,0,12,60,180,60,2,41,145,2,0,0,783
cl,75,8,4,60,0,12,60,180,60,2,42,68,1,0,0,863
cl,75,8,4,60,0,12,60,180,60,2,43,85,2,0,0,863
cl,75,8,4,60,0,12,60,180,60,2,44,80,1,0,0,783
cl,75,8,4,60,0,96,60,180,60,2,45,84,1,0,0,703
cl,75,8,4,60,0,24,60,180,60,2,46,179,1,0,0,743
cl,75,8,4,60,0,96,60,180,60,2,47,88,1,0,0,702
cl,75,8,4,60,0,6,60,180,60,2,48,82,1,0,0,702
cl,75,8,4,60,0,0,60,180,60,2,49,177,2,0,0,1663
cl,75,8,4,60,0,96,60,180,60,2,50,75,1,0,0,702
cl,75,8,4,60,10,24,60,180,60,1,1,87,2,0,0,980
cl,75,8,4,60,10,6,60,180,60,1,2,170,2,1,0,1263
cl,75,8,4,60,10,6,60,180,60,1,3,61,1,1,0,1143
cl,75,8,4,60,10,12,60,180,60,1,4,131,2,1,0,582
cl,75,8,4,60,10,6,60,180,60,1,5,126,1,1,0,1022
cl,75,8,4,60,10,0,60,180,60,2,1,158,2,1,1,1063
cl,75,8,4,60,10,0,60,180,60,2,2,116,2,0,0,1143
cl,75,8,4,60,10,24,60,180,60,2,3,66,1,0,0,903
cl,75,8,4,60,10,12,60,180,60,2,4,104,1,1,0,1423
cl,75,8,4,60,10,24,60,180,60,2,5,88,1,0,0,622
cl,75,8,4,60,10,0,60,180,60,2,6,76,2,1,0,1183
cl,75,8,4,60,10,0,60,180,60,2,7,62,1,1,0,1023
cl,75,8,4,60,10,0,60,180,60,2,8,100,2,1,0,1223
cl,75,8,4,60,10,12,60,180,60,2,9,65,2,1,0,1223
cl,75,8,4,60,10,6,60,180,60,2,10,95,1,1,0,703
cl,75,8,4,60,10,24,60,180,60,2,11,133,1,0,0,783
cl,75,8,4,60,10,12,60,180,60,2,12,166,1,0,0,662
cl,75,8,4,60,10,12,60,180,60,2,13,66,1,0,0,743
cl,75,8,4,60,10,6,60,180,60,2,14,149,1,0,0,703
cl,75,8,4,60,10,12,60,180,60,2,15,121,1,1,0,502
cl,75,8,4,60,10,96,60,180,60,2,16,144,2,1,0,382
cl,75,8,4,60,10,24,60,180,60,2,17,146,2,1,0,582
cl,75,8,4,60,10,96,60,180,60,2,18,82,2,0,0,703
cl,75,8,4,60,10,6,60,180,60,2,19,93,2,0,0,1063
cl,75,8,4,60,10,12,60,180,60,2,20,99,1,0,0,782
cl,75,8,4,60,10,96,60,180,60,2,21,62,1,0,0,823
cl,75,8,4,60,10,6,60,180,60,2,22,136,2,1,0,662
cl,75,8,4,60,10,96,60,180,60,2,23,152,1,1,1,-15655
cl,75,8,4,60,10,6,60,180,60,2,24,136,2,1,0,783
cl,75,8,4,60,10,24,60,180,60,2,25,77,1,1,0,743
cl,75,8,4,60,10,24,60,180,60,2,26,162,1,0,0,823
cl,75,8,4,60,10,0,60,180,60,2,27,176,1,0,0,822
cl,75,8,4,60,10,96,60,180,60,2,28,177,2,0,0,941
cl,75,8,4,60,10,96,60,180,60,2,29,89,1,0,0,782
cl,75,8,4,60,10,12,60,180,60,2,30,81,1,0,0,2264
cl,75,8,4,60,10,24,60,180,60,2,31,68,2,0,0,743
cl,75,8,4,60,10,12,60,180,60,2,32,81,2,0,0,783
cl,75,8,4,60,10,96,60,180,60,2,33,137,1,0,0,703
cl,75,8,4,60,10,6,60,180,60,2,34,127,1,0,0,1423
cl,75,8,4,60,10,24,60,180,60,2,35,86,1,0,0,663
cl,75,8,4,60,10,24,60,180,60,2,36,173,2,1,0,662
cl,75,8,4,60,10,12,60,180,60,2,37,134,2,0,0,903
cl,75,8,4,60,10,24,60,180,60,2,38,63,2,0,0,662
cl,75,8,4,60,10,24,60,180,60,2,39,78,2,1,0,1023
cl,75,8,4,60,10,0,60,180,60,2,40,162,2,0,0,1263
cl,75,8,4,60,10,12,60,180,60,2,41,135,2,0,0,702
cl,75,8,4,60,10,12,60,180,60,2,42,120,1,0,0,903
cl,75,8,4,60,10,0,60,180,60,2,43,113,1,1,0,1383
cl,75,8,4,60,10,24,60,180,60,2,44,125,2,0,0,743
cl,75,8,4,60,10,24,60,180,60,2,45,173,2,0,0,943
cl,75,8,4,60,10,0,60,180,60,2,46,95,2,0,0,943
cl,75,8,4,60,10,0,60,180,60,2,47,135,2,0,0,943
cl,75,8,4,60,10,96,60,180,60,2,48,128,2,0,0,703
cl,75,8,4,60,10,96,60,180,60,2,49,149,2,0,0,823
cl,75,8,4,60,10,0,60,180,60,2,50,155,2,0,0,822
cl,75,8,4,60,10,6,60,180,60,2,51,99,1,1,0,823
cl,75,8,4,60,10,12,60,180,60,2,52,140,2,0,0,823
cl,75,8,4,60,10,96,60,180,60,2,53,124,2,0,0,1623
cl,75,8,4,60,10,12,60,180,60,2,54,146,1,1,0,863
cl,75,8,4,60,10,96,60,180,60,2,55,154,1,0,0,663
cl,75,8,4,60,10,6,60,180,60,2,56,160,2,0,0,823
cl,75,8,4,60,10,0,60,180,60,2,57,106,1,1,0,1143
cl,75,8,4,60,10,0,60,180,60,2,58,82,2,0,0,943
cl,75,8,4,60,10,12,60,180,60,2,59,148,1,1,0,1023
cl,75,8,4,60,10,96,60,180,60,2,60,71,1,1,0,903
cl,75,8,4,60,10,12,60,180,60,2,61,118,1,0,0,783
cl,75,8,4,60,10,6,60,180,60,2,62,96,2,1,0,502
cl,75,8,4,60,10,12,60,180,60,2,63,118,1,0,0,943
cl,75,8,4,60,10,0,60,180,60,2,64,150,2,1,0,702
cl,75,8,4,60,10,12,60,180,60,2,65,162,1,0,0,1023
cl,75,8,4,60,10,12,60,180,60,2,66,98,1,0,0,702
cl,75,8,4,60,10,6,60,180,60,2,67,63,1,0,0,783
cl,75,8,4,60,10,6,60,180,60,2,68,168,2,1,0,1023
cl,75,8,4,60,10,12,60,180,60,2,69,132,1,0,0,622
cl,75,8,4,60,10,12,60,180,60,2,70,121,2,1,1,983
cl,75,8,4,60,10,12,60,180,60,2,71,151,1,1,0,1023
cl,75,8,4,60,10,24,60,180,60,2,72,130,1,0,0,622
cl,75,8,4,60,10,12,60,180,60,2,73,62,2,0,0,1103
cl,75,8,4,60,10,0,60,180,60,2,74,131,2,0,0,863
cl,75,8,4,60,10,0,60,180,60,2,75,156,2,1,0,1103
cl,75,8,4,60,10,0,60,180,60,2,76,137,2,1,1,1263
cl,75,8,4,60,10,96,60,180,60,2,77,71,2,1,0,662
cl,75,8,4,60,10,0,60,180,60,2,78,61,1,0,0,782
cl,75,8,4,60,10,0,60,180,60,2,79,130,2,1,1,742
cl,75,8,4,60,10,96,60,180,60,2,80,97,2,0,0,903
cl,75,8,4,60,10,12,60,180,60,2,81,103,1,0,0,623
cl,75,8,4,60,10,12,60,180,60,2,82,75,2,1,0,623
cl,75,8,4,60,10,6,60,180,60,2,83,106,1,1,0,743
cl,75,8,4,60,10,24,60,180,60,2,84,80,2,0,0,623
cl,75,8,4,60,10,12,60,180,60,2,85,142,1,1,0,823
cl,75,8,4,60,10,96,60,180,60,2,86,62,2,0,0,1063
cl,75,8,4,60,10,6,60,180,60,2,87,109,1,0,0,823
cl,75,8,4,60,10,6,60,180,60,2,88,123,1,0,0,703
cl,75,8,4,60,10,6,60,180,60,2,89,131,2,0,0,783
cl,75,8,4,60,10,12,60,180,60,2,90,140,1,1,0,903
cl,75,8,4,60,10,0,60,180,60,2,91,176,2,1,0,1063
cl,75,8,4,60,10,96,60,180,60,2,92,126,2,1,0,783
cl,75,8,4,60,10,24,60,180,60,2,93,86,2,1,0,1303
cl,75,8,4,60,10,24,60,180,60,2,94,66,1,1,1,22
cl,75,8,4,60,10,0,60,180,60,2,95,92,2,1,0,942
cl,75,8,4,60,10,6,60,180,60,2,96,80,2,1,0,342
cl,75,8,4,60,10,24,60,180,60,2,97,61,1,0,0,542
cl,75,8,4,60,10,24,60,180,60,2,98,71,1,1,1,703
cl,75,8,4,60,10,6,60,180,60,2,99,180,2,1,0,1023
cl,75,8,4,60,10,12,60,180,60,2,100,122,2,0,0,743
cl,75,8,4,60,10,0,60,180,60,2,101,74,1,0,0,943
cl,75,8,4,60,10,6,60,180,60,2,102,75,2,0,0,863
cl,75,8,4,60,10,12,60,180,60,2,103,163,1,1,0,743
cl,75,8,4,60,10,12,60,180,60,2,104,171,1,0,0,622
cl,75,8,4,60,10,12,60,180,60,2,105,88,2,0,0,702
cl,75,8,4,60,10,96,60,180,60,2,106,131,1,0,0,663
cl,75,8,4,60,10,6,60,180,60,2,107,72,2,0,0,703
cl,75,8,4,60,10,24,60,180,60,2,108,136,1,0,0,582
cl,75,8,4,60,10,0,60,180,60,2,109,137,2,1,0,863
cl,75,8,4,60,10,12,60,180,60,2,110,147,1,0,0,622
cl,75,8,4,60,10,6,60,180,60,2,111,162,2,0,0,783
cl,75,8,4,60,10,12,60,180,60,2,112,170,1,0,0,623
cl,75,8,4,60,10,12,60,180,60,2,113,70,2,0,0,743
cl,75,8,4,60,10,0,60,180,60,2,114,165,1,0,0,823
cl,75,8,4,60,10,96,60,180,60,2,115,112,2,0,0,663
cl,75,8,4,60,10,0,60,180,60,2,116,160,1,0,0,983
cl,75,8,4,60,10,96,60,180,60,2,117,152,2,0,0,743
cl,75,8,4,60,10,24,60,180,60,2,118,165,1,0,0,663
cl,75,8,4,60,10,6,60,180,60,2,119,117,1,0,0,662
cl,75,8,4,60,10,96,60,180,60,2,120,160,1,0,0,1023
cl,75,8,4,60,10,6,60,180,60,2,121,146,2,0,0,2104
cl,75,8,4,60,10,24,60,180,60,2,122,113,1,0,0,623
cl,75,8,4,60,10,6,60,180,60,2,123,156,1,0,0,662
cl,75,8,4,60,10,12,60,180,60,2,124,133,2,1,0,663
cl,75,8,4,60,10,96,60,180,60,2,125,61,1,0,0,742
cl,75,8,4,60,10,96,60,180,60,2,126,156,1,0,0,783
cl,75,8,4,60,10,96,60,180,60,2,127,142,1,0,0,702
cl,75,8,4,60,10,96,60,180,60,2,128,175,2,0,0,702
cl,75,8,4,60,10,0,60,180,60,2,129,104,1,0,0,783
cl,75,8,4,60,10,12,60,180,60,2,130,61,1,0,0,983
cl,75,8,4,60,10,0,60,180,60,2,131,124,1,0,0,742
cl,75,8,4,60,10,0,60,180,60,2,132,116,2,0,0,903
cl,75,8,4,60,10,24,60,180,60,2,133,113,2,0,0,823
cl,75,8,4,60,10,0,60,180,60,2,134,80,2,1,0,662
cl,75,8,4,60,10,6,60,180,60,2,135,148,2,1,0,1103
cl,75,8,4,60,10,96,60,180,60,2,136,141,1,0,0,622
cl,75,8,4,60,10,0,60,180,60,2,137,100,1,0,0,1103
cl,75,8,4,60,10,24,60,180,60,2,138,71,1,0,0,582
cl,75,8,4,60,10,0,60,180,60,2,139,157,2,0,0,2103
cl,75,8,4,60,10,6,60,180,60,2,140,143,1,0,0,542
cl,75,8,4,60,10,0,60,180,60,2,141,142,1,0,0,582
cl,75,8,4,60,10,6,60,180,60,2,142,143,2,1,0,622
cl,75,8,4,60,10,0,60,180,60,2,143,158,1,0,0,662
cl,75,8,4,60,10,24,60,180,60,2,144,169,2,0,0,662
cl,75,8,4,60,10,12,60,180,60,2,145,115,1,0,0,703
cl,75,8,4,60,10,96,60,180,60,2,146,137,1,0,0,583
cl,75,8,4,60,10,12,60,180,60,2,147,77,2,0,0,703
cl,75,8,4,60,10,12,60,180,60,2,148,152,1,0,0,703
cl,75,8,4,60,10,24,60,180,60,2,149,67,2,1,0,503
cl,75,8,4,60,10,6,60,180,60,2,150,145,2,0,0,1263
cl,75,8,4,60,10,12,60,180,60,2,151,79,2,0,0,623
cl,75,8,4,60,10,24,60,180,60,2,152,124,2,1,0,502
cl,75,8,4,60,10,0,60,180,60,2,153,176,2,1,0,743
cl,75,8,4,60,10,24,60,180,60,2,154,176,1,0,0,783
cl,75,8,4,60,10,0,60,180,60,2,155,67,1,0,0,863
cl,75,8,4,60,10,12,60,180,60,2,156,93,2,0,0,1063
cl,75,8,4,60,10,0,60,180,60,2,157,97,1,0,0,662
cl,75,8,4,60,10,96,60,180,60,2,158,63,1,0,0,783
cl,75,8,4,60,10,12,60,180,60,2,159,125,2,0,0,1903
cl,75,8,4,60,10,24,60,180,60,2,160,175,2,0,0,823
cl,75,8,4,60,10,12,60,180,60,2,161,138,1,0,0,662
cl,75,8,4,60,10,12,60,180,60,2,162,142,1,0,0,1103
cl,75,8,4,60,10,12,60,180,60,2,163,100,2,1,0,502
cl,75,8,4,60,10,24,60,180,60,2,164,92,2,1,0,743
cl,75,8,4,60,10,96,60,180,60,2,165,136,1,0,0,582
cl,75,8,4,60,10,6,60,180,60,2,166,61,2,1,0,903
cl,75,8,4,60,10,24,60,180,60,2,167,113,2,0,0,823
cl,75,8,4,60,10,0,60,180,60,2,168,152,2,1,0,823
cl,75,8,4,60,10,12,60,180,60,2,169,162,1,0,0,623
cl,75,8,4,60,10,96,60,180,60,2,170,84,2,0,0,743
cl,75,8,4,60,10,24,60,180,60,2,171,178,1,0,0,863
cl,75,8,4,60,10,0,60,180,60,2,172,83,2,0,0,703
cl,75,8,4,60,10,96,60,180,60,2,173,71,1,0,0,623
cl,75,8,4,60,10,12,60,180,60,2,174,106,1,0,0,622
cl,75,8,4,60,10,0,60,180,60,2,175,102,1,1,0,1543
cl,75,8,4,60,10,0,60,180,60,2,176,92,2,1,0,622
cl,75,8,4,60,10,6,60,180,60,2,177,120,1,0,0,623
cl,75,8,4,60,10,0,60,180,60,2,178,180,1,0,0,582
cl,75,8,4,60,10,96,60,180,60,2,179,130,1,0,0,622
cl,75,8,4,60,10,0,60,180,60,2,180,149,2,0,0,1023
cl,75,8,4,60,10,0,60,180,60,2,181,178,2,1,0,902
cl,75,8,4,60,10,12,60,180,60,2,182,82,2,1,1,1343
cl,75,8,4,60,10,24,60,180,60,2,183,100,2,0,0,622
cl,75,8,4,60,10,96,60,180,60,2,184,156,2,0,0,703
cl,75,8,4,60,10,24,60,180,60,2,185,69,2,0,0,623
cl,75,8,4,60,10,12,60,180,60,2,186,142,1,0,0,663
cl,75,8,4,60,10,12,60,180,60,2,187,143,2,0,0,703
cl,75,8,4,60,10,24,60,180,60,2,188,100,2,0,0,623
cl,75,8,4,60,10,6,60,180,60,2,189,142,1,0,0,582
cl,75,8,4,60,10,24,60,180,60,2,190,102,1,0,0,903
cl,75,8,4,60,10,6,60,180,60,2,191,99,1,0,0,703
cl,75,8,4,60,10,12,60,180,60,2,192,162,1,0,0,463
cl,75,8,4,60,10,96,60,180,60,2,193,167,1,0,0,663
cl,75,8,4,60,10,96,60,180,60,2,194,152,2,0,0,702
cl,75,8,4,60,10,6,60,180,60,2,195,166,2,0,0,863
cl,75,8,4,60,10,0,60,180,60,2,196,124,1,1,0,1103
cl,75,8,4,60,10,12,60,180,60,2,197,139,1,0,0,822
cl,75,8,4,60,10,96,60,180,60,2,198,138,1,1,0,703
cl,75,8,4,60,10,0,60,180,60,2,199,132,1,0,0,1022
cl,75,8,4,60,10,0,60,180,60,2,200,118,2,0,0,1303
ssf,75,8,4,60,0,24,60,180,60,1,1,87,2,0,0,1496
ssf,75,8,4,60,0,6,60,180,60,1,2,170,2,0,0,983
ssf,75,8,4,60,0,6,60,180,60,1,3,61,1,0,0,1063
ssf,75,8,4,60,0,12,60,180,60,1,4,131,2,0,0,662
ssf,75,8,4,60,0,6,60,180,60,1,5,126,1,0,0,462
ssf,75,8,4,60,0,0,60,180,60,2,1,126,1,0,0,502
