sub,hz,nobjects,ntargets,cuedur,gapdur,soa,min_gapOnset,max_gapOnset,postProbeDuration,block,trial,gapOnset,probeType,error,badkey,rt
alc,75,8,2,60,0,96,60,180,60,2,12,116,1,0,0,662
alc,75,8,2,60,0,6,60,180,60,2,13,72,2,0,0,1183
alc,75,8,2,60,0,6,60,180,60,2,14,91,2,0,0,623
alc,75,8,2,60,0,24,60,180,60,2,15,77,1,0,0,542
alc,75,8,2,60,0,6,60,180,60,2,16,153,1,0,0,542
alc,75,8,2,60,0,96,60,180,60,2,17,144,1,0,0,502
alc,75,8,2,60,0,24,60,180,60,2,18,154,1,0,0,502
alc,75,8,2,60,0,24,60,180,60,2,19,174,2,0,0,623
alc,75,8,2,60,0,24,60,180,60,2,20,160,1,0,0,543
alc,75,8,2,60,0,96,60,180,60,2,21,159,1,0,0,582
alc,75,8,2,60,0,0,60,180,60,2,22,132,1,0,0,783
alc,75,8,2,60,0,0,60,180,60,2,23,150,2,0,0,542
alc,75,8,2,60,0,96,60,180,60,2,24,154,1,0,0,663
alc,75,8,2,60,0,6,60,180,60,2,25,102,1,0,0,502
alc,75,8,2,60,0,24,60,180,60,2,26,157,2,0,0,623
alc,75,8,2,60,0,0,60,180,60,2,27,132,1,0,0,702
alc,75,8,2,60,0,6,60,180,60,2,28,176,1,0,0,662
alc,75,8,2,60,0,0,60,180,60,2,29,127,2,0,0,1263
alc,75,8,2,60,0,0,60,180,60,2,30,149,1,0,0,622
alc,75,8,2,60,0,0,60,180,60,2,31,97,1,0,0,622
alc,75,8,2,60,0,0,60,180,60,2,32,101,2,0,0,622
alc,75,8,2,60,0,24,60,180,60,2,33,77,1,0,0,623
alc,75,8,2,60,0,96,60,180,60,2,34,135,1,0,0,502
alc,75,8,2,60,0,96,60,180,60,2,35,168,1,0,0,542
alc,75,8,2,60,0,6,60,180,60,2,36,164,2,0,0,823
alc,75,8,2,60,0,24,60,180,60,2,37,79,1,1,0,743
alc,75,8,2,60,0,96,60,180,60,2,38,119,2,1,0,903
alc,75,8,2,60,0,0,60,180,60,2,39,173,1,0,0,662
alc,75,8,2,60,0,24,60,180,60,2,40,138,1,0,0,542
alc,75,8,2,60,0,96,60,180,60,2,41,105,2,0,0,702
alc,75,8,2,60,0,6,60,180,60,2,42,157,1,0,0,582
alc,75,8,2,60,0,24,60,180,60,2,43,129,1,0,0,582
alc,75,8,2,60,0,6,60,180,60,2,44,160,1,0,0,543
alc,75,8,2,60,0,6,60,180,60,2,45,134,2,0,0,622
alc,75,8,2,60,0,24,60,180,60,2,46,167,1,0,0,502
alc,75,8,2,60,0,96,60,180,60,2,47,175,1,0,0,502
alc,75,8,2,60,0,6,60,180,60,2,48,147,1,0,0,462
alc,75,8,2,60,0,6,60,180,60,2,49,162,2,0,0,663
alc,75,8,2,60,0,96,60,180,60,2,50,172,2,1,0,783
alc,75,8,3,60,0,6,60,180,60,1,1,62,1,0,0,703
alc,75,8,3,60,0,6,60,180,60,1,2,116,2,0,0,1023
alc,75,8,3,60,0,0,60,180,60,1,3,122,1,1,0,582
alc,75,8,3,60,0,0,60,180,60,1,4,78,1,0,0,582
alc,75,8,3,60,0,96,60,180,60,1,5,73,1,0,0,382
alc,75,8,3,60,0,6,60,180,60,2,1,76,1,0,0,502
alc,75,8,3,60,0,0,60,180,60,2,2,113,1,0,0,502
alc,75,8,3,60,0,24,60,180,60,2,3,81,1,0,0,462
alc,75,8,3,60,0,6,60,180,60,2,4,62,1,0,0,502
alc,75,8,3,60,0,6,60,180,60,2,5,65,2,0,0,663
alc,75,8,3,60,0,96,60,180,60,2,6,77,1,0,0,502
alc,75,8,3,60,0,24,60,180,60,2,7,171,2,1,0,662
alc,75,8,3,60,0,96,60,180,60,2,8,72,2,0,0,582
alc,75,8,3,60,0,0,60,180,60,2,9,134,1,0,0,502
alc,75,8,3,60,0,6,60,180,60,2,10,108,1,0,0,543
alc,75,8,3,60,0,0,60,180,60,2,11,177,1,0,0,542
alc,75,8,3,60,0,0,60,180,60,2,12,93,2,0,0,662
alc,75,8,3,60,0,24,60,180,60,2,13,71,2,0,0,582
alc,75,8,3,60,0,96,60,180,60,2,14,95,1,0,0,542
alc,75,8,3,60,0,6,60,180,60,2,15,110,1,0,0,463
alc,75,8,3,60,0,6,60,180,60,2,16,79,1,0,0,502
alc,75,8,3,60,0,6,60,180,60,2,17,166,1,0,0,502
alc,75,8,3,60,0,0,60,180,60,2,18,111,2,0,0,703
alc,75,8,3,60,0,96,60,180,60,2,19,176,1,0,0,543
alc,75,8,3,60,0,6,60,180,60,2,20,178,1,0,0,422
alc,75,8,3,60,0,0,60,180,60,2,21,103,1,0,0,462
alc,75,8,3,60,0,24,60,180,60,2,22,71,1,0,0,502
alc,75,8,3,60,0,24,60,180,60,2,23,69,1,0,0,582
alc,75,8,3,60,0,96,60,180,60,2,24,128,2,0,0,622
alc,75,8,3,60,0,0,60,180,60,2,25,137,1,0,0,382
alc,75,8,3,60,0,6,60,180,60,2,26,68,1,0,0,663
alc,75,8,3,60,0,0,60,180,60,2,27,106,2,0,0,542
alc,75,8,3,60,0,0,60,180,60,2,28,70,2,0,0,622
alc,75,8,3,60,0,6,60,180,60,2,29,84,2,0,0,662
alc,75,8,3,60,0,6,60,180,60,2,30,85,1,1,0,462
alc,75,8,3,60,0,6,60,180,60,2,31,129,1,0,0,502
alc,75,8,3,60,0,0,60,180,60,2,32,96,1,0,0,663
alc,75,8,3,60,0,0,60,180,60,2,33,85,2,0,0,662
alc,75,8,3,60,0,96,60,180,60,2,34,85,2,0,0,622
alc,75,8,3,60,0,96,60,180,60,2,35,67,1,0,0,622
alc,75,8,3,60,0,24,60,180,60,2,36,157,2,0,0,662
alc,75,8,3,60,0,24,60,180,60,2,37,106,2,0,0,783
alc,75,8,3,60,0,0,60,180,60,2,38,101,2,0,0,702
alc,75,8,3,60,0,24,60,180,60,2,39,165,2,0,0,502
alc,75,8,3,60,0,24,60,180,60,2,40,136,1,1,0,542
alc,75,8,3,60,0,96,60,180,60,2,41,155,1,0,0,502
alc,75,8,3,60,0,0,60,180,60,2,42,171,1,0,0,582
alc,75,8,3,60,0,24,60,180,60,2,43,111,1,1,0,942
alc,75,8,3,60,0,24,60,180,60,2,44,122,1,0,0,502
alc,75,8,3,60,0,0,60,180,60,2,45,123,2,0,0,662
alc,75,8,3,60,0,0,60,180,60,2,46,171,1,0,0,823
alc,75,8,3,60,0,0,60,180,60,2,47,117,1,0,0,622
alc,75,8,3,60,0,24,60,180,60,2,48,108,1,0,0,582
alc,75,8,3,60,0,6,60,180,60,2,49,111,1,0,0,462
alc,75,8,3,60,0,96,60,180,60,2,50,76,2,0,0,622
alc,75,8,4,60,0,24,60,180,60,1,1,90,1,0,0,502
alc,75,8,4,60,0,24,60,180,60,1,2,167,1,0,0,582
alc,75,8,4,60,0,96,60,180,60,1,3,116,1,0,0,502
alc,75,8,4,60,0,0,60,180,60,1,4,168,2,0,0,742
alc,75,8,4,60,0,0,60,180,60,1,5,156,1,0,0,462
alc,75,8,4,60,0,0,60,180,60,2,1,137,2,1,0,422
alc,75,8,4,60,0,24,60,180,60,2,2,97,2,0,0,703
alc,75,8,4,60,0,24,60,180,60,2,3,104,2,1,0,542
alc,75,8,4,60,0,96,60,180,60,2,4,124,2,0,0,863
alc,75,8,4,60,0,0,60,180,60,2,5,66,1,0,0,822
alc,75,8,4,60,0,24,60,180,60,2,6,172,2,0,0,542
alc,75,8,4,60,0,96,60,180,60,2,7,122,1,0,0,702
alc,75,8,4,60,0,0,60,180,60,2,8,81,2,0,0,582
alc,75,8,4,60,0,96,60,180,60,2,9,87,1,0,0,623
alc,75,8,4,60,0,24,60,180,60,2,10,100,1,0,0,623
alc,75,8,4,60,0,96,60,180,60,2,11,81,2,0,0,663
alc,75,8,4,60,0,6,60,180,60,2,12,135,2,0,0,622
alc,75,8,4,60,0,6,60,180,60,2,13,76,2,1,0,1223
alc,75,8,4,60,0,0,60,180,60,2,14,134,1,0,0,743
alc,75,8,4,60,0,24,60,180,60,2,15,63,2,0,0,703
alc,75,8,4,60,0,6,60,180,60,2,16,74,1,0,0,622
alc,75,8,4,60,0,96,60,180,60,2,17,101,1,0,0,622
alc,75,8,4,60,0,96,60,180,60,2,18,85,2,0,0,542
alc,75,8,4,60,0,0,60,180,60,2,19,125,2,0,0,582
alc,75,8,4,60,0,96,60,180,60,2,20,99,2,0,0,663
alc,75,8,4,60,0,0,60,180,60,2,21,131,1,0,0,582
alc,75,8,4,60,0,0,60,180,60,2,22,90,2,0,0,662
alc,75,8,4,60,0,0,60,180,60,2,23,172,1,0,0,663
alc,75,8,4,60,0,96,60,180,60,2,24,69,1,0,0,703
alc,75,8,4,60,0,96,60,180,60,2,25,162,2,0,0,703
alc,75,8,4,60,0,96,60,180,60,2,26,61,1,0,0,542
alc,75,8,4,60,0,24,60,180,60,2,27,89,1,0,0,583
alc,75,8,4,60,0,0,60,180,60,2,28,144,2,0,0,582
alc,75,8,4,60,0,0,60,180,60,2,29,89,2,0,0,622
alc,75,8,4,60,0,6,60,180,60,2,30,159,1,0,0,582
alc,75,8,4,60,0,6,60,180,60,2,31,178,1,0,0,502
alc,75,8,4,60,0,6,60,180,60,2,32,110,2,0,0,582
alc,75,8,4,60,0,6,60,180,60,2,33,161,1,0,0,542
alc,75,8,4,60,0,6,60,180,60,2,34,98,2,0,0,662
alc,75,8,4,60,0,0,60,180,60,2,35,156,2,0,0,703
alc,75,8,4,60,0,0,60,180,60,2,36,147,1,0,0,662
alc,75,8,4,60,0,6,60,180,60,2,37,114,1,0,0,462
alc,75,8,4,60,0,24,60,180,60,2,38,130,1,0,0,542
alc,75,8,4,60,0,6,60,180,60,2,39,111,1,0,0,503
alc,75,8,4,60,0,24,60,180,60,2,40,103,1,0,0,582
alc,75,8,4,60,0,96,60,180,60,2,41,173,1,0,0,542
alc,75,8,4,60,0,6,60,180,60,2,42,139,1,0,0,502
alc,75,8,4,60,0,0,60,180,60,2,43,170,2,1,0,462
alc,75,8,4,60,0,96,60,180,60,2,44,121,1,0,0,542
alc,75,8,4,60,0,24,60,180,60,2,45,126,1,0,0,662
alc,75,8,4,60,0,6,60,180,60,2,46,131,2,0,0,623
alc,75,8,4,60,0,6,60,180,60,2,47,107,2,0,0,623
alc,75,8,4,60,0,96,60,180,60,2,48,109,1,0,0,502
alc,75,8,4,60,0,0,60,180,60,2,49,89,1,0,0,622
alc,75,8,4,60,0,96,60,180,60,2,50,62,2,0,0,663
cas,75,8,4,60,0,0,60,180,60,1,1,172,1,0,0,1575
cas,75,8,4,60,0,24,60,180,60,1,2,69,1,0,0,903
cas,75,8,4,60,0,24,60,180,60,1,3,170,1,0,0,462
cas,75,8,4,60,0,24,60,180,60,1,4,73,2,0,0,662
cas,75,8,4,60,0,96,60,180,60,1,5,162,2,1,0,623
cas,75,8,4,60,0,24,60,180,60,2,1,94,1,0,0,422
cas,75,8,4,60,0,0,60,180,60,2,2,93,1,1,0,462
cas,75,8,4,60,0,0,60,180,60,2,3,175,2,0,0,702
cas,75,8,4,60,0,96,60,180,60,2,4,142,1,0,0,422
cas,75,8,4,60,0,6,60,180,60,2,5,66,1,0,0,422
cas,75,8,4,60,0,96,60,180,60,2,6,75,2,1,0,462
cas,75,8,4,60,0,6,60,180,60,2,7,173,1,0,0,502
cas,75,8,4,60,0,96,60,180,60,2,8,156,2,0,0,583
cas,75,8,4,60,0,0,60,180,60,2,9,84,1,0,0,582
cas,75,8,4,60,0,24,60,180,60,2,10,90,1,0,0,460
cas,75,8,4,60,0,24,60,180,60,2,11,174,1,1,0,622
cas,75,8,4,60,0,6,60,180,60,2,12,141,1,0,0,502
cas,75,8,4,60,0,6,60,180,60,2,13,132,2,0,0,583
cas,75,8,4,60,0,0,60,180,60,2,14,115,1,0,0,542
cas,75,8,4,60,0,6,60,180,60,2,15,92,1,0,0,502
cas,75,8,4,60,0,0,60,180,60,2,16,91,1,0,0,542
cas,75,8,4,60,0,0,60,180,60,2,17,122,2,0,0,582
cas,75,8,4,60,0,0,60,180,60,2,18,179,2,0,0,622
cas,75,8,4,60,0,24,60,180,60,2,19,153,2,1,0,582
cas,75,8,4,60,0,24,60,180,60,2,20,174,2,0,0,662
cas,75,8,4,60,0,0,60,180,60,2,21,122,1,1,0,622
cas,75,8,4,60,0,96,60,180,60,2,22,179,2,0,0,542
cas,75,8,4,60,0,0,60,180,60,2,23,85,2,0,0,622
cas,75,8,4,60,0,24,60,180,60,2,24,133,2,0,0,583
cas,75,8,4,60,0,24,60,180,60,2,25,71,1,0,0,422
cas,75,8,4,60,0,0,60,180,60,2,26,134,2,0,0,662
cas,75,8,4,60,0,24,60,180,60,2,27,107,2,0,0,622
cas,75,8,4,60,0,6,60,180,60,2,28,143,2,0,0,502
cas,75,8,4,60,0,0,60,180,60,2,29,90,1,0,0,622
cas,75,8,4,60,0,24,60,180,60,2,30,122,1,0,0,542
cas,75,8,4,60,0,96,60,180,60,2,31,132,1,0,0,582
cas,75,8,4,60,0,6,60,180,60,2,32,155,1,0,0,422
cas,75,8,4,60,0,6,60,180,60,2,33,143,1,0,0,502
cas,75,8,4,60,0,6,60,180,60,2,34,89,2,0,0,582
cas,75,8,4,60,0,0,60,180,60,2,35,109,1,0,0,502
cas,75,8,4,60,0,96,60,180,60,2,36,159,2,1,0,462
cas,75,8,4,60,0,24,60,180,60,2,37,126,1,0,0,502
cas,75,8,4,60,0,24,60,180,60,2,38,126,1,0,0,422
cas,75,8,4,60,0,0,60,180,60,2,39,129,1,0,0,502
cas,75,8,4,60,0,24,60,180,60,2,40,69,2,0,0,543
cas,75,8,4,60,0,96,60,180,60,2,41,143,2,0,0,542
cas,75,8,4,60,0,24,60,180,60,2,42,106,2,0,0,462
cas,75,8,4,60,0,96,60,180,60,2,43,103,1,0,0,422
cas,75,8,4,60,0,0,60,180,60,2,44,63,2,0,0,542
cas,75,8,4,60,0,0,60,180,60,2,45,77,1,0,0,542
cas,75,8,4,60,0,96,60,180,60,2,46,174,1,0,0,502
cas,75,8,4,60,0,96,60,180,60,2,47,147,2,0,0,542
cas,75,8,4,60,0,6,60,180,60,2,48,133,1,0,0,542
cas,75,8,4,60,0,24,60,180,60,2,49,180,1,1,0,462
cas,75,8,4,60,0,6,60,180,60,2,50,140,1,0,0,582
cas,75,8,3,60,0,6,60,180,60,1,1,87,2,0,0,742
cas,75,8,3,60,0,6,60,180,60,1,2,178,2,0,0,582
cas,75,8,3,60,0,24,60,180,60,1,3,84,2,0,0,703
cas,75,8,3,60,0,24,60,180,60,1,4,101,2,0,0,502
cas,75,8,3,60,0,6,60,180,60,1,5,170,1,0,0,783
cas,75,8,3,60,0,0,60,180,60,2,1,125,1,0,0,502
cas,75,8,3,60,0,0,60,180,60,2,2,126,1,0,0,422
cas,75,8,3,60,0,96,60,180,60,2,3,79,2,0,0,542
cas,75,8,3,60,0,24,60,180,60,2,4,83,1,0,0,543
cas,75,8,3,60,0,96,60,180,60,2,5,162,1,0,0,622
cas,75,8,3,60,0,96,60,180,60,2,6,167,1,0,0,542
cas,75,8,3,60,0,96,60,180,60,2,7,125,2,0,0,582
cas,75,8,3,60,0,0,60,180,60,2,8,159,2,0,0,663
cas,75,8,3,60,0,0,60,180,60,2,9,87,1,0,0,462
cas,75,8,3,60,0,0,60,180,60,2,10,105,2,0,0,542
cas,75,8,3,60,0,96,60,180,60,2,11,75,2,0,0,542
cas,75,8,3,60,0,0,60,180,60,2,12,145,2,0,0,542
cas,75,8,3,60,0,24,60,180,60,2,13,136,1,1,0,462
cas,75,8,3,60,0,6,60,180,60,2,14,174,2,0,0,743
cas,75,8,3,60,0,24,60,180,60,2,15,125,1,0,0,502
cas,75,8,3,60,0,0,60,180,60,2,16,143,2,0,0,622
cas,75,8,3,60,0,96,60,180,60,2,17,94,1,0,0,542
cas,75,8,3,60,0,96,60,180,60,2,18,98,1,0,0,502
cas,75,8,3,60,0,24,60,180,60,2,19,163,2,1,0,582
cas,75,8,3,60,0,6,60,180,60,2,20,126,1,0,0,462
cas,75,8,3,60,0,0,60,180,60,2,21,115,1,0,0,542
cas,75,8,3,60,0,24,60,180,60,2,22,174,2,0,0,543
cas,75,8,3,60,0,6,60,180,60,2,23,163,1,0,0,542
cas,75,8,3,60,0,24,60,180,60,2,24,130,2,0,0,862
cas,75,8,3,60,0,96,60,180,60,2,25,71,1,0,0,542
cas,75,8,3,60,0,6,60,180,60,2,26,63,2,0,0,622
cas,75,8,3,60,0,24,60,180,60,2,27,115,1,0,0,582
cas,75,8,3,60,0,0,60,180,60,2,28,127,2,0,0,1303
cas,75,8,3,60,0,96,60,180,60,2,29,108,2,0,0,622
cas,75,8,3,60,0,0,60,180,60,2,30,100,1,0,0,542
cas,75,8,3,60,0,96,60,180,60,2,31,105,1,0,0,502
cas,75,8,3,60,0,96,60,180,60,2,32,84,2,0,0,582
cas,75,8,3,60,0,96,60,180,60,2,33,128,1,0,0,663
cas,75,8,3,60,0,0,60,180,60,2,34,150,1,0,0,542
cas,75,8,3,60,0,6,60,180,60,2,35,133,1,0,0,582
cas,75,8,3,60,0,96,60,180,60,2,36,99,2,0,0,582
cas,75,8,3,60,0,24,60,180,60,2,37,179,1,0,0,422
cas,75,8,3,60,0,24,60,180,60,2,38,168,1,0,0,502
cas,75,8,3,60,0,24,60,180,60,2,39,144,1,0,0,462
cas,75,8,3,60,0,0,60,180,60,2,40,89,1,0,0,462
cas,75,8,3,60,0,6,60,180,60,2,41,154,1,0,0,422
cas,75,8,3,60,0,6,60,180,60,2,42,119,2,0,0,543
cas,75,8,3,60,0,6,60,180,60,2,43,143,1,0,0,502
cas,75,8,3,60,0,96,60,180,60,2,44,135,2,0,0,582
cas,75,8,3,60,0,96,60,180,60,2,45,85,1,0,0,462
cas,75,8,3,60,0,6,60,180,60,2,46,107,2,1,0,502
cas,75,8,3,60,0,24,60,180,60,2,47,103,1,1,0,422
cas,75,8,3,60,0,6,60,180,60,2,48,172,1,0,0,502
cas,75,8,3,60,0,24,60,180,60,2,49,125,1,0,0,463
cas,75,8,3,60,0,0,60,180,60,2,50,178,2,0,0,582
cas,75,8,4,60,0,24,60,180,60,1,1,116,1,0,0,622
cas,75,8,4,60,0,0,60,180,60,1,2,95,2,0,0,582
cas,75,8,4,60,0,96,60,180,60,1,3,112,2,0,0,1063
cas,75,8,4,60,0,96,60,180,60,1,4,165,1,0,0,502
cas,75,8,4,60,0,6,60,180,60,1,5,162,1,0,0,462
cas,75,8,4,60,0,0,60,180,60,2,1,103,1,0,0,502
cas,75,8,4,60,0,6,60,180,60,2,2,106,1,0,0,462
cas,75,8,4,60,0,24,60,180,60,2,3,76,1,0,0,422
cas,75,8,4,60,0,6,60,180,60,2,4,78,1,0,0,422
cas,75,8,4,60,0,0,60,180,60,2,5,118,2,0,0,583
cas,75,8,4,60,0,24,60,180,60,2,6,130,1,0,0,1063
cas,75,8,4,60,0,96,60,180,60,2,7,178,2,0,0,663
cas,75,8,4,60,0,6,60,180,60,2,8,122,1,0,0,422
cas,75,8,4,60,0,96,60,180,60,2,9,155,1,0,0,622
cas,75,8,4,60,0,6,60,180,60,2,10,153,2,0,0,623
cas,75,8,4,60,0,0,60,180,60,2,11,75,2,0,0,582
cas,75,8,4,60,0,0,60,180,60,2,12,167,2,0,0,582
cas,75,8,4,60,0,96,60,180,60,2,13,71,1,0,0,502
cas,75,8,4,60,0,96,60,180,60,2,14,133,2,0,0,622
cas,75,8,4,60,0,24,60,180,60,2,15,178,1,0,0,502
cas,75,8,4,60,0,24,60,180,60,2,16,116,1,0,0,462
cas,75,8,4,60,0,6,60,180,60,2,17,165,2,0,0,462
cas,75,8,4,60,0,96,60,180,60,2,18,130,2,0,0,662
cas,75,8,4,60,0,96,60,180,60,2,19,166,2,0,0,542
cas,75,8,4,60,0,6,60,180,60,2,20,158,2,0,0,582
cas,75,8,4,60,0,24,60,180,60,2,21,109,1,1,0,742
cas,75,8,4,60,0,0,60,180,60,2,22,62,2,0,0,582
cas,75,8,4,60,0,6,60,180,60,2,23,153,2,0,0,542
cas,75,8,4,60,0,96,60,180,60,2,24,84,1,0,0,462
cas,75,8,4,60,0,96,60,180,60,2,25,137,1,0,0,582
cas,75,8,4,60,0,0,60,180,60,2,26,134,1,0,0,462
cas,75,8,4,60,0,24,60,180,60,2,27,95,2,0,0,582
cas,75,8,4,60,0,24,60,180,60,2,28,121,1,0,0,422
cas,75,8,4,60,0,96,60,180,60,2,29,120,2,0,0,542
cas,75,8,4,60,0,0,60,180,60,2,30,105,2,0,0,622
cas,75,8,4,60,0,96,60,180,60,2,31,109,1,0,0,702
cas,75,8,4,60,0,0,60,180,60,2,32,91,2,0,0,622
cas,75,8,4,60,0,6,60,180,60,2,33,163,1,0,0,542
cas,75,8,4,60,0,24,60,180,60,2,34,103,1,0,0,422
cas,75,8,4,60,0,24,60,180,60,2,35,130,2,0,0,542
cas,75,8,4,60,0,0,60,180,60,2,36,113,2,0,0,502
cas,75,8,4,60,0,24,60,180,60,2,37,161,1,0,0,422
cas,75,8,4,60,0,96,60,180,60,2,38,138,2,0,0,582
cas,75,8,4,60,0,96,60,180,60,2,39,119,2,0,0,543
cas,75,8,4,60,0,0,60,180,60,2,40,121,2,0,0,542
cas,75,8,4,60,0,0,60,180,60,2,41,141,2,0,0,662
cas,75,8,4,60,0,0,60,180,60,2,42,129,1,0,0,582
cas,75,8,4,60,0,24,60,180,60,2,43,69,1,0,0,582
cas,75,8,4,60,0,96,60,180,60,2,44,165,1,0,0,462
cas,75,8,4,60,0,24,60,180,60,2,45,65,2,0,0,622
cas,75,8,4,60,0,24,60,180,60,2,46,176,2,0,0,543
cas,75,8,4,60,0,6,60,180,60,2,47,89,2,0,0,542
cas,75,8,4,60,0,0,60,180,60,2,48,128,2,1,0,582
cas,75,8,4,60,0,6,60,180,60,2,49,178,2,0,0,542
cas,75,8,4,60,0,96,60,180,60,2,50,151,2,0,0,502
cas,75,8,1,60,0,96,60,180,60,1,1,125,2,0,0,622
cas,75,8,1,60,0,6,60,180,60,1,2,88,1,0,0,382
cas,75,8,1,60,0,24,60,180,60,1,3,164,2,0,0,462
cas,75,8,1,60,0,24,60,180,60,1,4,72,2,0,0,462
cas,75,8,1,60,0,0,60,180,60,1,5,66,2,0,0,462
cas,75,8,1,60,0,24,60,180,60,2,1,155,1,0,0,422
cas,75,8,1,60,0,0,60,180,60,2,2,98,1,0,0,422
cas,75,8,1,60,0,6,60,180,60,2,3,153,1,0,0,382
cas,75,8,1,60,0,96,60,180,60,2,4,80,1,0,0,462
cas,75,8,1,60,0,24,60,180,60,2,5,97,2,0,0,582
cas,75,8,1,60,0,24,60,180,60,2,6,137,2,0,0,502
cas,75,8,1,60,0,96,60,180,60,2,7,132,2,0,0,502
cas,75,8,1,60,0,24,60,180,60,2,8,117,1,0,0,342
cas,75,8,1,60,0,24,60,180,60,2,9,139,2,0,0,382
cas,75,8,1,60,0,0,60,180,60,2,10,103,2,0,0,462
cas,75,8,1,60,0,6,60,180,60,2,11,173,1,0,0,342
cas,75,8,1,60,0,0,60,180,60,2,12,125,1,1,0,382
cas,75,8,1,60,0,0,60,180,60,2,13,149,2,0,0,502
cas,75,8,1,60,0,0,60,180,60,2,14,126,2,0,0,462
cas,75,8,1,60,0,6,60,180,60,2,15,123,1,0,0,462
cas,75,8,1,60,0,0,60,180,60,2,16,82,2,0,0,542
cas,75,8,1,60,0,0,60,180,60,2,17,128,1,0,0,422
cas,75,8,1,60,0,96,60,180,60,2,18,165,1,0,0,502
cas,75,8,1,60,0,6,60,180,60,2,19,100,2,0,0,622
cas,75,8,1,60,0,24,60,180,60,2,20,148,1,1,1,422
cas,75,8,1,60,0,0,60,180,60,2,21,152,1,0,0,382
cas,75,8,1,60,0,96,60,180,60,2,22,81,1,0,0,462
cas,75,8,1,60,0,6,60,180,60,2,23,71,2,0,0,503
cas,75,8,1,60,0,0,60,180,60,2,24,93,1,0,0,342
cas,75,8,1,60,0,6,60,180,60,2,25,108,2,0,0,542
cas,75,8,1,60,0,6,60,180,60,2,26,149,2,0,0,502
cas,75,8,1,60,0,96,60,180,60,2,27,144,2,0,0,623
cas,75,8,1,60,0,24,60,180,60,2,28,106,2,1,0,502
cas,75,8,1,60,0,96,60,180,60,2,29,67,2,0,0,542
cas,75,8,1,60,0,0,60,180,60,2,30,74,2,0,0,542
cas,75,8,1,60,0,6,60,180,60,2,31,119,2,0,0,502
cas,75,8,1,60,0,0,60,180,60,2,32,103,1,0,0,422
cas,75,8,1,60,0,6,60,180,60,2,33,179,1,0,0,502
cas,75,8,1,60,0,0,60,180,60,2,34,106,1,0,0,422
cas,75,8,1,60,0,96,60,180,60,2,35,150,1,0,0,422
cas,75,8,1,60,0,6,60,180,60,2,36,102,1,0,0,382
cas,75,8,1,60,0,6,60,180,60,2,37,136,2,0,0,502
cas,75,8,1,60,0,0,60,180,60,2,38,126,1,0,0,382
cas,75,8,1,60,0,6,60,180,60,2,39,161,2,0,0,502
cas,75,8,1,60,0,24,60,180,60,2,40,94,2,0,0,542
cas,75,8,1,60,0,24,60,180,60,2,41,74,1,0,0,342
cas,75,8,1,60,0,24,60,180,60,2,42,129,1,0,0,422
cas,75,8,1,60,0,6,60,180,60,2,43,73,2,0,0,462
cas,75,8,1,60,0,24,60,180,60,2,44,141,1,0,0,382
cas,75,8,1,60,0,24,60,180,60,2,45,75,1,0,0,422
cas,75,8,1,60,0,24,60,180,60,2,46,62,2,0,0,502
cas,75,8,1,60,0,24,60,180,60,2,47,75,1,0,0,382
cas,75,8,1,60,0,6,60,180,60,2,48,143,1,0,0,382
cas,75,8,1,60,0,6,60,180,60,2,49,144,2,1,0,422
cas,75,8,1,60,0,24,60,180,60,2,50,166,2,1,0,582
cas,75,8,2,60,0,24,60,180,60,1,1,89,2,0,0,502
cas,75,8,2,60,0,0,60,180,60,1,2,149,2,0,0,502
cas,75,8,2,60,0,6,60,180,60,1,3,119,1,0,0,542
cas,75,8,2,60,0,24,60,180,60,1,4,159,2,1,0,583
cas,75,8,2,60,0,24,60,180,60,1,5,116,2,0,0,743
cas,75,8,2,60,0,24,60,180,60,2,1,97,1,0,0,542
cas,75,8,2,60,0,0,60,180,60,2,2,122,2,0,0,622
cas,75,8,2,60,0,0,60,180,60,2,3,138,1,0,0,622
cas,75,8,2,60,0,0,60,180,60,2,4,107,2,0,0,702
cas,75,8,2,60,0,6,60,180,60,2,5,64,2,0,0,582
cas,75,8,2,60,0,96,60,180,60,2,6,74,2,0,0,502
cas,75,8,2,60,0,6,60,180,60,2,7,127,1,1,0,422
cas,75,8,2,60,0,24,60,180,60,2,8,61,2,0,0,662
cas,75,8,2,60,0,24,60,180,60,2,9,133,1,0,0,542
cas,75,8,2,60,0,96,60,180,60,2,10,90,1,0,0,702
cas,75,8,2,60,0,6,60,180,60,2,11,166,2,0,0,822
cas,75,8,2,60,0,96,60,180,60,2,12,99,1,0,0,542
cas,75,8,2,60,0,0,60,180,60,2,13,147,2,0,0,542
cas,75,8,2,60,0,24,60,180,60,2,14,137,2,0,0,740
cas,75,8,2,60,0,24,60,180,60,2,15,88,1,0,0,542
cas,75,8,2,60,0,96,60,180,60,2,16,127,2,0,0,503
cas,75,8,2,60,0,24,60,180,60,2,17,158,1,0,0,582
cas,75,8,2,60,0,0,60,180,60,2,18,124,1,0,0,502
cas,75,8,2,60,0,96,60,180,60,2,19,61,2,0,0,582
cas,75,8,2,60,0,96,60,180,60,2,20,180,2,0,0,543
cas,75,8,2,60,0,96,60,180,60,2,21,143,1,0,0,462
cas,75,8,2,60,0,6,60,180,60,2,22,126,2,0,0,582
cas,75,8,2,60,0,0,60,180,60,2,23,120,2,0,0,582
